Dominant_Topic,Topic_Perc_Contrib,Text
0.0,0.2123,After 2+ year of being a loyal customer I have finally had enough. Cancelling my vip subscription. The service has gone way down hill the last few months...eg barely ever on time (pick up or drop off) losing too many items. Stay away
0.0,0.2523,"they've pestered me before to leave a review, so i'm finally doing it. folks, this service is otherwise pretty convenient and solid, but they are seriously lacking in crucial areas. namely: paying attention to what their goddamn customers are saying to them.my buzzer is broken. i cannot buzz anyone in. on every order there is an ""additional instructions"" field. every single time, i write ""BUZZER IS BROKEN, DO NOT BUZZ. DOOR CODE IS XXXX"".guess what? every single time they pick up or drop off, they buzz my apartment, and then when nothing happens, they call me. every time. i've filed four tickets with them about this over the last 9 months, and still there's no fix. today was the last straw. after filing a ticket for this exact issue just yesterday and being assured that something would be done, they buzzed my damn place twice this morning. the guy called, i gave him my door code, and then guess what? HE DIDN'T EVEN DELIVER THE CLOTHES. nope! i was slapped with a $5 ""no show"" fee, and was told my clothes would be delivered tomorrow night.it's a simple fix. when they ping you that your driver is en route, LET THE CUSTOMER CONTACT THE DRIVER DIRECTLY FOR SPECIAL INSTRUCTIONS.otherwise they've been a pleasant and convenient way to get laundry done without the hassle. and it's cheap. maybe posting this review will finally get them to listen."
3.0,0.2167,"I've tried multiple on-demand laundry delivery services in NYC, and Cleanly far surpasses them! The staff is always friendly when they come to my door, and I hardly ever have to wait for my pick-ups or drop-offs. They are always offering new updates and incentives, such as Rush Delivery and over-night Dry Cleaning (YES! It's awesome!). I highly recommend choosing Cleanly for your laundry / dry cleaning needs :-) Kellie xx"
1.0,0.2475,"I used to use DoLaundryForMe until they were bought out by Cleanly, a service I had previously avoided due to poor service.  Every time I have used them, there has been something wrong or damaged int he order.  Here are some examples of their unacceptably poor level of service:1. On every occasion, I've used them to dryclean pants, I have requested no crease in their instructions, and they have always returned the pants with a crease.  Even when they have taken it back for a redo, the pants are returned with a crease, which is mind-blowing.2. Items tagged for stain removal are returned with untreated stains.3. The bag I gave them was damaged (torn strap), and they never reimbursed me for it.In the past, they were at least responsive to follow-ups, but now they have stopped responding altogether."
3.0,0.2811,"Proceed with caution...! I've used Cleanly twice and have had below average experiences in both.First Time: - Valet refused to come to my building because he couldn't find parking- Screamed on me on the phone for 15 minutes to drag my clothes 4 blocks and 2 avenues away where he was sitting, to which I reminded him this is a pickup service- Huffed and puffed over here, didn't bring Cleanly bags, dragged my own bags on the floor of my apartment, and I'm sure onto the street- I contacted Cleanly immediately and they gave me a $5 credit and said they would talk to the Valet... Second Time:- Valet cancelled on me for a ""no-show"" - I live in a doorman building and never got a buzz, and no call on my phone- I contacted Cleanly and they decided to reschedule my pickup for the hour after my original - a time that wasn't convenient for me, when they didn't even ask permission- Valet cancelled on me for a ""no-show"" again, although still no buzz or call, and I got charged another fee- I contacted Cleanly again and they credited me back the $5, but I feel like I deserve more compensation! The actual washing and drying has been fine - granted I do send my $hit clothes there only, gym things, t shirts, sweatpants, loungewear that I don't care about. I'd definitely be worried for my nicer blouses and dresses. Overall: valet's are lazy and do an awful job, and Cleanly does little to fix this and their customer service is just plain dumb."
3.0,0.2222,"I wish I could give Cleanly zero stars. I left my laundry outside my door and let the pick up person in. The next morning I walked out of my door and down my 5 flights of stairs. Every few flights I saw a pair of my underwear strewn either on the floor or on the banister. On the last floor, my sports bra was around a door handle. I picked them up and was extremely confused. I contacted Cleanly and only after almost 6 hours of being on hold with the company did my boyfriend finally get a hold of someone. They told us that our entire bag of laundry - not just the clothes that were scattered through out the hallway - was lost. It contained almost all of myself and my boyfriend's clothes and our sheets and towels. It's been 3 days and they still cannot find our laundry. In addition, they have absolutely horrific customer service. When we complained multiple times, were unable to get in contact, spent hours and hours on email and on hold- they had the audacity to suggest loosing the clothes was our fault because the bag of laundry we gave them was 'too heavy'. What?!? Shouldn't they be happy that we gave them business? And shouldn't they be hiring delivery and pick up people who can carry heavy packages? Please, please do not use these guys if you ever want to see your clothes again or if you don't like your underwear strewn around your building. We reported them to the Better Business Bureau, who told us they already have an FFF rating. Go elsewhere."
2.0,0.2511,"NEVER AGAIN. Warning: they will put your ""hang dry"" items in the dryer. They will move your delivery day and time on you AFTER your delivery should have arrived without any phone call or text (after receiving the text that my delivery was scheduled from 9-10pm they emailed me at 9:30pm to say they were bumping me. I don't think I'm wrong In saying a phone call or text would have been the appropriate way to reach out in this instance) And while customer service is nice they are not helpful and when asked to elevate my issue to a supervisor my follow up emails were ignored. NOT. OK. They offered me a discount on my next order and even though I made it clear I will not be using them again and would prefer a refund I never heard from them again. If you care about your time, convenience and the proper care of your clothes don't risk it. Me? NEVER. AGAIN."
5.0,0.1905,"They've changed changed who was doing my laundry and the past moth it has looked terrible.  I went from having perfectly folded laundry that was consistent in size, so it was easy to put up in my drawers, to laundry that is sloppy and not always folded but throw it in a bag. I've taken pictures and sent it to them and all they offer was a $10 credit, I figured maybe this is a one off, but my patience actually gave it a two off, but finally had my last straw when they returned my laundry with both human and what I will assume is cat hair of various colors."
2.0,0.2899,"Let's be honest: I wrote a review for Cleanly because they prompted me in an email for a 15% discount on my next order. My experience since then has been unacceptable, though in their defense the gentleman I spoke with tried to improve the situation to the best of his managerial ability/privilege. I didn't pay for my wash and fold order in the end and I will be honest about that, however as I am now using my Cleanly laundry bag to walk to my friends apartment and do laundry there - I figured this would be a great time to update my review. Four out of five of Cleanlys' valet pick up employees have no idea how their system works or how to operate efficiently. My last order was dropped off and then the valet knocked on my door again after being 15 minutes late for the drop AFTER the one hour delivery window - asking me if he could scan the bag that he just left in order to update his system. I refused explaining that he was already 15 minutes late, making me late for a meeting and no: he could not have any more of my time at that point. This was the drop off experience, after receiving an email at 4 o'clock in the morning 2 days before saying that my card was declined, which ended up being THEIR credit card system error and they were unable to drop off my laundry as scheduled -  on that day holding both my clean laundry and more of my time hostage due to their malfunction. I could not go to work because I had no clothes. In order to rectify this problem, again - they didn't charge me for the wash and fold order however their system of holding your property hostage until payment is received, especially when payment was available and they ran the same card that day and it went through - was completely unprofessional, disappointing and downright awful. Saying ""I'm sorry"" is simply not enough and I would not recommend this service to anyone expecting an efficient, timely or professional experience. I'd consider using the service again once proof of total system improvement is in place, and at least 5 free orders are credited. Otherwise: Cleanly totally sucks."
2.0,0.2385,"Did not receive my clothes after 12 days of doing my laundry with them, I still have not received my clothes. They do not notify you if they will be late or if they will not deliver. I was late to work while waiting for them to drop off. I was late and didn't even get my laundry. I am so upset and frustrated with this company and the way they deal with their customers, no respect for time.  This is the worst laundry service."
0.0,0.1975,Cleanly has been a smooth experience for me so far! Service is consistent and gives up to date live feeds on where my clothes are when I can expect them delivered! I've really enjoyed using them!
0.0,0.2107,"Phenomenal. Very fast, completely clean clothes, and reasonably priced for such good service."
1.0,0.3544,"Five weeks ago, Cleanly lost a bag of my laundry.  All my winter running clothes,  several pairs jeans, tee shirts, socks and undershorts.  They responded to my compaint and itemized list of the lost items several times with ""We're sorry"" and ""We're working to resolve this issue."" They're still saying, ""We're sorry,"" but sorry doesn't replace my laundry that was lost five weeks ago--nor does it provide any reimsursement for my estimated $1000 loss.Update: Cleanly finally responded that their loss reimbursement policy is limited based on the weight--not the value--of lost items. That's one-fourth of the cost of my loss. They offered price reductions for future cleaning, but who would trust them not to lose clothes again?Shame on you, Cleanly.Steve K.Manhattan"
1.0,0.2548,"I am very impressed with the Cleanly team. About 8 of my shirts were ruined when they accidentally got bleach on them. Before I even unwrapped my clean laundry, I got an email from the Cleanly team telling me that some of my items were damaged and that they would reimburse me for any items that were ruined. I sent them links to similar items (being that I bought the shirts a year ago) and they fully reimbursed me for everything without me having to fight or beg. Yes, I am sad my shirts were ruined, but mistakes happen, and I was very impressed with their attentiveness and great customer service. I will most definitely continue using Cleanly."
1.0,0.2758,"I would really really caution people from using this service. I have had one of the worst service experiences of my life with Cleanly. There was one occasion where Cleanly had my clothes and kept changing the delivery date and I had to work around them in order to attempt to get my laundry back. They apologized and I attempted to use them again. This last experience was the worst. When I received my clothing back I realized that my underwear ((which is normally packed separately)) was completely missing. When I reached out to Cleanly their responses were detailed and I was told I'd have to wait ten business days before they could do anything. I expressed the gravity of the situation considering what was missing and they pointed me to their terms and conditions and were not helpful. When they completed their ""search"" they gave me a minimal amount and stated that this was all I could get because of their terms. It is disheartening to say the least when someone essentially doesn't care about service would try and do the right thing, especially when they are the sole reason for the issue."
3.0,0.2816,"Fantastic service and fresh laundry every time! Many things are great about this company, but my overall favorite is the flexibility with their pickup and delivery. I work at an office from the early morning till late the late evenings. Typical dry cleaners/launderers almost never match my schedule and I'm left waiting for a day to finally pick up my clothes. This company will get to you very early and can drop off very late. That is key for me and while I'll be sticking with them."
0.0,0.1813,Absolute best laundry service in the city.  Use them more than once a week and never had any issues!
0.0,0.2222,"Cleanly is convenient! App is easy to use, customer service responds quickly, prices are competitive and the valet tracking is a nice touch."
1.0,0.2101,"100% complete satisfaction and I have OCD. Whenever my work week exceeds 50 hours as this last week did, I always send my laundry out for service. From the Welcome package to the valet and free delivery to my laundry exceeding 30 pounds to the washing with tide (and I can smell my clothes as freshly washed) to the continued updates regarding my laundry status, I am in awe!Thank u for an amazing introduction to your service.  I will continue to use cleanly as needed dependent on my previous weeks work schedule. Bravo!  Job well done. I am very impressed!"
5.0,0.2984,"Great service! So convenient, the staff is super friendly and always on time within the window. At your first pick-up, they give you high-quality laundry, dry-cleaning, and hand-wash bags to put your clothes in (bags are included in your service!) My clothes come back beautifully cleaned and folded. I love that they let you put in special preferences for how you'd like things washed, and you can even take pictures of clothing items and include specific instructions for those items. It's a bit more expensive than my local place, but I work crazy hours at a hospital and the late-delivery and pick-up are totally worth the cost."
4.0,0.1813,"Great service, always on time and efficient. Just cut one star because it is quite expensive!"
4.0,0.2599,"Love using Cleanly! They're always on time and get the job done better than I ever could (plus no more hauling my laundry to the laundromat, big plus). Highly recommend"
0.0,0.1983,Super convenient and definitely on the higher side of prices but you get what you pay for. They have resolved every problem I've had with them -- wrong charges and traffic delays with pick up/drop off. I definitely recommend this to everyone I know.
2.0,0.204,"If you like your clothes, do not use Cleanly. I used this service for almost a year without issue, but the last two months have been a disaster involving multiple lost items (first a tie, then a whole bag) and stained items and no follow-up whatsoever from customer service, despite our repeated notifications and attempts at contact. Don't do it."
2.0,0.2562,"Cleanly is great... Until you have an issue. Most of my orders have had no problems but today, they missed the delivery window(9-10). When I tried to call to find out where my laundry was, you can't speak to a person, you can only leave a message or send an email. Finally after waiting for 30 more minutes, I got a text that the ETA was for 10:55 and that a customer service rep would be in touch. That time also came and went and no one was in touch. I finally waited until 11:15 but I had to get to work so I had to reschedule my delivery, which they have charged me $5 for doing. The whole point of this app is the efficiency of being able to select a one hour window for pick up or delivery. Having to wait for over two hours is unacceptable, especially since this place is more expensive than any of the local spots. Looking forward to that call from the customer service rep, if it ever comes, as well as maybe one day receiving my laundry."
4.0,0.1994,"Pick up and delivery were easy, quick, and on time. My clothes came back perfectly folded in their pristine little bag, and I love that I can trust them to actually use unscented detergent when I ask for it. It's amazingly convenient, but my only ""negative"" (to use the term loosely) is that it's pretty pricey and almost all of the promo codes are for your first order!"
4.0,0.1914,"So close to 5 stars... and I think I can update that soon. While I have a laundromat right on my street corner, nothing is easier than the Cleanly VIP program. With the discounts included, and a discount through WeWork, it is the same price. They give you really nice, durable laundry bags. You can easily choose how you want each type of item laundered. They pickup/deliver in 1 hr windows, and everything comes back on hangers or nicely folded. Only issue I have had was with one cycle of laundry coming back not cleaned, but Cleanly fixed this by rewashing everything for free."
3.0,0.2336,"SUCH A DISAPPOINTMENT! Cleanly accepted my evening pick up request, I paid for the rush fee for an AM drop off, then hours after they picked up my laundry they emailed me (not called) to let me know that my laundry would not de delivered until the next evening.  When I reached out to customer service to let them know that I had a flight to catch and needed my laundry they did not offer to refund the rush fee, did not allow me an opportunity to pick up  my own laundry which i offered to do and didn't even apologize for the inconvenience.  I will never use this service again. I wish I could give Cleanly ZERO stars."
4.0,0.2003,Super convenient and easy to book pick up/delivery windows on the app. Always reliable to deliver on time and cleans my clothes well. Customer service has been great also!
4.0,0.2137,"I've been enjoying the Cleanly service - professional, easy app and my favorite part are their drop off and pickup times. The times work very well for people who work insane hours. I WOULD recommend. Separately - I'm highly annoyed that I had to DL the Yelp app the write this review. Will be deleting the app shortly."
3.0,0.2042,"Best laundry/dry cleaning service I've ever used. Clothes always come back quickly, and perfect! I accidentally rescheduled my delivery for the wrong day and I called Cleanly and they called me back and had arranged for a late night valet to make a special trip to drop off my order. Amazing service, I highly recommend."
0.0,0.2004,"Cleanly is absolutely amazing. I rarely have time to do laundry, and now I really don't need to. They're fast, affordable, and customer service is very responsive."
3.0,0.3079,"I used to use Cleanly all the time and never had issues. However, the past few times they have rescheduled last minute because their valets were overbooked. It is really frustrating when I make time to be home to have laundry picked up, and it's cancelled last minute. They didn't have a time for reschedule pickup until days later. For how much they charge, it's not worth being cancelled on and having to wait days. Also, they used to have many available times, but I've noticed lately they only have pickup times days later and at inconvenient times. I'm not using it again."
4.0,0.2411,"GREAT SERVICE!!!I can no longer complain about having to set aside time to do laundry. CLEANLY services are amazing! My wash and fold, shirts for laundering, and dry cleaning get picked up right from my apartment and were dropped back off within 24hr at a time frame i chose. The website, the personal laundry bag, email updates, and ability to pay via credit card are really great features. Love this service, will continue to use it more in the future and recommend it to everyone who wants to have an AWESOME & EASY laundry experience."
1.0,0.3138,"This company is the Bermuda Triangle of laundry services. I've used Cleanly twice and while the first experience was bad, this second one has been horrendous. Back in October, my hang dry items were left behind -- I had to call several times to get the items returned to me. Now, they've lost an entire bag of my laundry and it's been a massive headache to try to track it down. Did you know that Cleanly has 20 days to do a ""thorough search"" before your items can be deemed lost? Yeah, I didn't either since that information is not available on their website nor their app since the link to their policy does not work. On March 30, Matthew from the support team said he would circle back with the staff to fix the link so future customers would be privy to this preposterous rule but the link still doesn't work.I've emailed back and forth with the support team about reaching a conclusion but I get no more than the same lines parroted back about waiting 20 days before commencing the reimbursement policy. No business that values its customers would make them wait nearly 3 weeks to find out about the status of their items."
0.0,0.2841,"Best app and laundry service ever! Professional and timely! It gives me my time back and in NYC time is valuable! Hope you take advantage of this because it is a great way to do ur laundry. Prices are good even without the membership, but if you do it often then maybe you should get the membership."
0.0,0.2056,"I have been using Cleanly for several months now and the service has been consistently great. The concierge deliverers have been always nice and prompt. My clothes come back well folded and clean. I've used other delivery services in the past but this, by far, has been the best I've encountered."
0.0,0.2353,"Cleanly is the best door to door laundry service hands down. I have tried ALL of the other competitors (FlyCleaners, Clothespin, etc, etc), and never get the real smell-good clean from my laundry that Cleanly consistently provides. They have never messed up one thing of mine, ever. I use them every week - for the past several months... = lots of laundry.The pickup and delivery folks are also always so nice! Very happy with the service and have used many others that just do not compare, especially on the level on CLEAN that cleanly provides. That's what you really want anyways, right??"
1.0,0.2381,"EDIT: Scroll to the bottom and look at the ""not recommended"" reviews...100+ people with similar experiences. Do not be fooled by the ""convenience"" of this service...you'll end up spending more time dealing with their customer service and being stressed and frustrated than you would've saved.A few months ago, Cleanly somehow lost most of my 26 lb order of laundry. Returned to me at the dropoff time was some guy's clothing and couple of pieces of my own. After about a month of emailing back and forth with their customer service (and only receiving updates after following up multiple times), a couple of more items of my clothing were located and returned to me, but I still had to haggle for reimbursement for the remainder. They eventually gave me $750 (which is, honestly, generous, but still doesn't put a dent in replacing ~20 POUNDS of clothing from my closet that vanished on their watch) plus $250 in Cleanly credit. If this happens to you and they tell you the max they can reimburse you is $200, keep pushing. A few days ago I gave Cleanly another chance with my dry cleaning, since each piece is itemized unlike laundry, and because I still had this $250 credit to spend. Within less than 3 hours of the scheduled drop off time, I get a text saying unfortunately my clothing won't be ready and they need to reschedule. This is a minor inconvenience compared to most of my clothing being completely lost, but shouldn't happen to customers regardless. Needless to say I won't be using Cleanly again, and highly suggest you think twice before trusting this company with your wardrobe."
3.0,0.225,"I've unfortunately had two terrible experiences with Cleanly. The first time, they wrote to me at the end of my pickup time that the valet was going to be 20 minutes late (when I was already late for work). They also wrongly charged me for dry cleaning when I had hang dry items. I was refunded, but their valets seem to be very misinformed.The second time, my pickup was cancelled 20 minutes prior, and I rearranged my entire schedule to make sure I was there for it. Not only that: once I received my order, I realized that they misplaced my hang dry items. I stressed to both customer services representatives that I needed these items before a trip and (obviously) it was not noted or taken seriously. I had to purchase new clothing for an event that I needed as a result. My compensation from Cleanly was $5.Additionally, I don't feel as though my clothes were clean. Some came back looking just as dirty as when I sent them off.The one thing I will commend is their customer service. Matthew was apologetic, polite and helpful during each of these instances. Unfortunately, he is one person and not a reflection of the company's service. I will not be using it again."
2.0,0.2335,"Horrible service, horrible customer service, they will ruin your cloths or lose them. Best advice is to stay away. Also, I'm pretty sure that all the positive reviews here are simply FAKE- look at all the negative ones and the positives in between- they are clearly trying to DISTRACT you"
0.0,0.2377,"I have been using this service for almost 1 year now.  I was previously using a service in BK that got so bad that they weren't showing up for scheduled appointments and then telling me there was no way I could make that pick up when they are down drivers?! Any, not the case with Cleanly. They are on time with both pick-ups and deliveries.  I love they way they package the closing separating socks and underwear.  I have yet to have anything returned damaged or any missing items.  The customer service delivery operators are courteous. More than I was paying for my last service but you get what you pay for- great service!"
0.0,0.2034,"Do not follow washing instructions (i.e. scented/unscented detergent, hang dry, etc). I've reached out multiple times to customer service and have been met with an automated response each time. Will no longer be using this service despite it being extremely convenient."
0.0,0.203,"I really like Cleanly. It fits my lifestyle, as they pickup and deliver laundry at more flexible times of the day than the regular dry cleaner. They have never lost or ruined an item of my clothing, and I've been using them for 3 years. The customer service is extremely accommodating when a delivery is late (which only happened to me once in 3 years). You should definitely use them!"
5.0,0.2421,"I've used Cleanly's services a handful of times, and don't have anything really negative to say at all. It's the first laundry service I've ever used though.. so I don't have a comparison. The pricing I wish was a little cheaper for items that need to hang dry (I wear a lot of work blouses and don't want to pay $1 extra for each item that needs to hang dry, so I use Cleanly for wash & fold only). They've never lost any of my items, that I'm aware of... some towels seem to have bleach spots on them, but I can't be sure if its from my face creams or from their washing."
1.0,0.1941,"As a startup, they have many, many kinks to work out.  Most of the time, though, Cleanly is easy to work with and I have very little issues.  They have damaged a couple items recently and have been stingy with reimbursements.  Also recently, I used to be able to request pickup for same day but now first available only shows 1-3 days out which is frustrating.  I love the hang dry feature."
0.0,0.2276,I've used Cleanly for about a year and yes it's a little pricey but I get it back in the time I save sitting in the laundromat. I've had minimal issues and the drivers are always punctual.
1.0,0.2444,"They value lost and damaged property on weight of the item, rather than value. DO NOT USE THIS SERVICE. The risk is enormous (I've had items lost and returned damaged multiple times) and the apology they offer (i.e. $50 in return for losing $175 worth of property, because the items weighed 2.5 pounds, by their estimation) is insulting."
2.0,0.215,"This company used to be amazing - great customer service, good services.  However, the last few times I used the company, I have not gotten all my items and had to follow up with the company to either 1. find them, or 2. schedule a second delivery.  It defeats the purpose of having a delivery dry cleaning company.  Do not use this company unless you want to have to chase down your dry cleaning order.  Sad!"
4.0,0.2734,"Amazing service. I used to carry my massive laundry bag to a crummy laundromat that washed and folded my clothes for $45 (and they never seemed clean after). Cleanly leaves my clothes perfectly folded (with my delicates individually folded and placed in plastic bags) and everything smells clean and fresh. I even trusted them with my white comforter and duvet last week and it came back perfectly bright and clean. To top it off, I've never spent more than $35 on a Cleanly order (I do laundry at max once a month so my bag is huge). Highly recommend this service. Staff couldn't be nicer and the pick-up/delivery service is a game changer."
3.0,0.2222,They have the all time worst customer service. I implicitly asked for them to have my laundry brought up to my apartment and they left it downstairs. When speaking with customer service their response was sorry and issues me 1$ off really? I had to lug 30 lb worth of laundry upstairs and was late for work
4.0,0.2267,"Great service from Cleanly, its really night and day compared to Flycleaners...They always do everything on time, the wash and fold is really great, and the wash a press amazing.A few clothes that flycleaners refused to clean came back spotless! And their customer service is great and responsive.I definitely recommend to anyone."
3.0,0.372,"I used Cleanly for the first time, and no one ever came to pick up my laundry.  I had selected a time frame in the morning before work, and it kept getting pushed back by 20 minutes.  I kept waiting each 20 minute interval they pushed me back, until it made me late for work!  Finally, I gave up and left for work.  When I went to reschedule, I could request a time for that evening, but the dropoff time frame I had originally picked was no longer available!  There were no more drop off times available for the next 2 days!  Needless to say, I won't be using this service again."
4.0,0.2556,"I was skeptical to send my laundry out, but I have to say I've been very pleased with Cleanly. I send everything from sheets and towels to delicates. They notify you when they are coming to pick up and drop off. My clothes come back smelling fresh and clean! They even fold my socks, which is cute.Also, they send out emails every once in awhile offering promo codes for dry cleaning and regular wash & fold, which is perfect!"
4.0,0.2613,"I discovered Cleanly when I moved into a building in NYC without laundry in the building and it was a godsent. I've used it religiously for 2 years and had no issues. Consistent, easy, and I've found myself still using it even though I now live in the building with laundry. It's just too convenient and worth the money. Highly recommend"
3.0,0.2092,"If I could give cleanly 20 stars I would.  I own a business and am a single mom to a toddler.   Cleanly has made my life INFINITELY easier.   Its taken laundry off my long long long to do list. Their customer service is outstanding, the clothes come back folded, organized and smelling great.  And its built around my schedule.  Sure a little more expensive but in the long run not for me because the time and stress they have saved me are priceless.  THANK YOU!"
0.0,0.2222,"Overall, great service! They're a little pricey and I've gotten someone else's socks a few times and have lost a shirt or two but very rarely. They're super convenient so I keep using them cause it saves me so much time and effort."
0.0,0.233,I highly recommend Cleanly. They provide Excellent hassle free service and are well priced and reliable. The staff are very courteous and professional!
2.0,0.233,I have to admit I was a skeptic especially after reading the app reviews that weren't all that encouraging. Granted many things can go wrong but I had a great experience with cleanly that surpassed my expectations. Loved the convenience and the results - its changed the way I view laundry and I'm looking forward to my next order!
1.0,0.2593,Do NOT use Cleanly unless you want to lose all of your clothes. They lost my entire bag of clothes and did not provide any refund for my belongings. Their customer service is also terrible. They did not answer their phone so do not even waste your time. I had been using them for over a year. I was a loyal customer- and then they lost all of my clothes and would not even give me an answer about what happened.
5.0,0.2385,"I've used this company a couple of times and with each order the quality and service got progressively worse. My items had marks on them, some shirts had wrinkles and on my last order part of my garment went missing (a shirt that had ties and one of the ties didn't come back). Needless to say that was the last straw. If you care about your clothes, DO NOT use Cleanly."
0.0,0.2504,"Compared to other on demand laundry services I have used, Cleanly is #1.  Their team has always been professional and timely when performing their services.  Recently, they added a same day service which has been a great service to add."
0.0,0.225,"Great experience using the app for both my laundered clothes and laundry.  I am also a Reserve member, and the service has been effective with a wide range of times to pick up and delivery my clothes.  The clothes always come clean, and their staff have been fast to respond with customer service.  I consistently rely on Cleanly and their service has made my life in Brooklyn easier to manage."
4.0,0.2444,"I am always hesitant to try wash & fold because of my disastrous experience with Marta's Cleaners in Williamsburg, and also the past couple of times I've used pick-up service. However, Cleanly was great. They were timely, delivered my laundry within 24 hours, and NOTHING was missing. I counted each and every item and they were all there, with my socks matched and everything folded perfectly. Only con is that there's a $20 minimum, which with a couple of weeks worth of laundry I could never meet so I'm overpaying every time."
5.0,0.1944,"Definitely does not live up to the hype.  I've been using a local laundry service for years, but decided to give Cleanly a try after my friend sent me a referral code for $10 off.  Cleanly wants to upcharge for doing same day wash and fold (which my previous place did not), also wants to charge $1.50 for each pound in comparison to the $0.80 that my regular place charges. I will say that my clothes came back clean, but they lost one of my high end running socks.  Which now means I'm out a $16 pair of socks, because I can't just use one sock for running.  It took them 10 days to come up with a solution, which was ""here's $8 to use on cleanly"" or ""Here's $5 in cash"" Can't exactly replace my $16 socks with $5.  Needless to say, I will not be using them again or recommending them to anyone else. Stick with the local laundry for better service and faster turn around times."
4.0,0.1894,Very convenient and reliable. Always on time. Definitely great value. Sometimes I'll come across a random sock or underwear in my order which is the only negative I've come across. I've never lost anything that I know of though.
1.0,0.3363,"Cleanly asked me for my feedback...so I figured I'd share here too...the only reason for the second star is because they didn't lose my clothing as another poster has mentioned. Are you really sure you want me to answer this??? I think Cleanly sucks as a service and the ""concierge"" are a bunch of pompous jerks who speak down to you when you have a valid complaint. 1- Cleanly said my method of payment was not accepted (ApplePay)...so I went on and entered the exact card attached to that account and *magically* it worked. Btw thanks for letting me know at 9:15pm when I was in bed and needed to get up to grab the EXACT same card (did I mention that??) 2- My hang to DRY clothing came back wet, not damp, wet. I'm very accustomed to doing my own laundry and it was quite evident my items had been washed that morning. When I inquired I was met with a generic and frankly rude response essentially explaining the process of laundering to me....thanks for that. I was told there were many factors that influence why the items might come back wet, there was absolutely no accountability taken. If you washed the hang to dry items upon receipt, it would control many of the ""factors"", its laundry, not rocket science. 3- It was of poor quality and expensive. I've used other laundering services for half the price and my items came back in way better condition.4- You've lost me as a future client and if you have Yelp you can expect a ""lovely"" review from yours truly as well.Glad you asked. Have a nice day"
3.0,0.2111,"The idea is to save time, but I ended up having my time wasted by Cleanly. The pickup was fine but the return a disaster. I was supposed to get my clothes back between 6:30 and 7:30 a.m. and at 7:45 I called to find out if there was a slight delay. I was told there was a delay of about three hours. Why I wasn't informed of that earlier than when I called, I'm not sure. But I don't have a doorman and needed to wait for my clothes which is why I requested the 6:30-7:30 slot so I could go on with my day. Not using this app again."
4.0,0.2447,I've had a really good experience with Cleanly so far. Things come and go on time and I love that they are using tide and not using fabric softener. The app makes it easy to place a pick up order and coordinate drop offs. I really appreciate the hang dry options for clothes that are more delicate. Glad this service is available in my neighborhood.
4.0,0.2328,Cleanly is reliable and simple to use. The prices are decent and the delivery people are friendly. I'm so pleased with this app. It makes life simpler.
4.0,0.2072,"Reliable and convenient service. A bit on the pricey side, but it's worth it to avoid the laundromat!"
0.0,0.2175,I've been using Cleanly for the past few months for all of my dry cleaning and I love how convenient it is to schedule pick ups/deliveries. I am also very satisfied with the quality of the cleaning results and have just started using their wash & fold service. This service is definitely worth the cost.
4.0,0.2468,"Been using cleanly for about 6 months. They haven't lost anything (which is a plus for NYC laundry service) and they've never been late. No concerns with any of the actual laundry, though I admit I have not tried to wash anything complicated with specific instructions. The overnight service is a plus with cleanly reserve. The shirt pricing at $2.85 is a bit steep for me, but they do a good job with them. Overall I'd recommend for ease of use."
1.0,0.2127,"Stay away from this company. I enjoyed their services until recently. On my last order, my dry cleaning was delayed for over two days. Then a new driver dropped my clothing off in the wrong place. My dry cleaning was stolen and I lost over $800 worth of clothing. I contacted them to let them know I will be pursuing legal action and nobody has contacted me to follow-up. Please stay away from them and try other services that will actually care about your personal items."
4.0,0.231,Great service and really nice staff. Laundry is done in a timely manner and the options are so easy to choose from. Really great customer service and product
3.0,0.2542,The concierge showed up an hour late. I had already left to work. Don't waste your time with this service.
4.0,0.2063,"I was almost put off by some of the comments but went for it as I needed laundry done, and had a great experience - they showed up within the windows, my stuff came back to me well washed and neatly folded. Would definitely recommend and use again!"
3.0,0.2717,"I tried Cleanly during a super busy week at work, I could not find the time to get to the laundromat and the laundry just kept piling up. It was easy and convenient, I also ended up getting stuck late at work the day it was supposed to be delivered and I liked that I was able to go into the app and reschedule my delivery at no charge for the following morning. Pick up and drop off times were both within the first 20 minutes of the estimated 1 hour timeframe and the valet guys were very friendly! I received my laundry back clean and perfectly folded. I'll definitely use this service again!"
0.0,0.2471,"I really enjoy using this service. Even though they lost a couple of my towels, the customer service reps were EXTREMELY accommodating. They followed up every couple of days to provide a status and then reimbursed me with credit when they weren't able to find them (with options to be reimbursed in cash). Luckily, these were just towels, but, I was very appreciative with the way they handled it. Since then, the service has been impeccable-- valet is on time; and I can tell by the way they return my clothes that they take the time to properly care for each of my items."
