Dominant_Topic,Topic_Perc_Contrib,Text
1.0,0.169,lost my laundry and wouldn't admit to it for over two weeks. I then months later received a charge from them for an order I did not place-DO NOT ORDER WITH THEM
1.0,0.2036,Dress shirts always have folds in them when they deliver. Told them about this 3x and they reply w $5 off next order instead of resolving the issue. Will not use again.
0.0,0.2075,"Have used their service for two years now, loved them at first, but in the last month, they have delivered late and worse of all lost two pieces of clothing in consecutive orders not picked up when they said they would. They are also refusing to compensate anywhere near what the items cost, despite losing two items in two consecutive orders. They clearly do not care about customer service or experience. I had to wait 10 business days to hear back from them to say it was lost. For the first item they offered cleanly credits and I was tempted to give them a second chance - what a terrible idea. They then lost my coat from my second order and will only compensate $140 for a $1200 coat... nowhere close to value and nothing was added to the base compensation rate as good will, given that this is the second item they lost. fool me once shame on them, fool me twice.. shame on me i guess.Additionally, the last item was clearly stolen as the hanger was in the bottom of the garment bag that they provided to deliver clothes back in and my building as already reviewed security footage to establish it wasn't taken inside the building by doormen. Looking at options to recover more of my losses. Would not recommend this service to anyone. Please beware."
4.0,0.3227,"My new building doesn't have a washer/dryer, so I decided to give Cleanly a try when I found a coupon code for $10 off. This was my first time using a laundry pick-up/delivery service. My boyfriend and I packed two large bags full of laundry. The Cleanly app was very easy to use, and the pick-up valet showed up on time. He didn't have the Cleanly bags advertised by the company, but I assumed that wasn't a big deal (this being my first time) and gave my laundry to him in trash bags. The next day, when my laundry was supposed to be delivered, I get a text saying there was a delay. No big deal - I rescheduled the delivery. When the second delivery time rolled around, I got a text saying my laundry was on the way and I could track the deliveryman on my phone. A few minutes after the little tracking dot reached my apartment, I got an e-mail from Cleanly saying I had missed my laundry pick-up but they would waive the fee since it was my first time. What?!? I refreshed my phone, and the tracking information for my delivery disappeared, saying tracking was no longer available. A few minutes after that, my laundry order completely disappeared from my Cleanly account on the app. I contacted Cleanly immediately after this, and they said there was nothing invoiced on my order and it appeared my laundry was missing. It's been nearly two weeks since the pick-up day, and I still haven't seen my laundry. Cleanly has apologized and said they're searching for my stuff. They also e-mailed once, asking if a picture (attached to the e-mail) showed my items. It did not. I'm extremely frustrated, as those two trash bags were stuffed full of laundry. I don't even know what all we lost. However, amongst the losses, we do know there was a duvet cover, sheets, a mattress cover, heaps of socks and underwear, my favorite blanket, my boyfriend's favorite jacket, several shirts, and more. At this point, I'm doubtful Cleanly will be able to find my laundry. They did say they will reimburse me if they can't find the items. Even if they do find them, I hope they don't dare charge me for the washing. After all this stress/frustration (not to mention needing to buy new socks/underwear because I gave Cleanly all of mine), I don't think I owe them anything. I'll update this review when Cleanly either returns my laundry or reimburses me for the loss.UPDATE: After three weeks, Cleanly found my laundry and returned it to me. The delivery wasn't flawless - the delivery person accidentally dropped it off in front of my neighbor's door but called immediately once she realized the mistake. I'm happy to report that Cleanly did not charge me for the order. If anyone's thinking of using Cleanly, I would highly advise that you do not give them anything of value to you."
3.0,0.3318,"THEY LOST MY ENTIRE BAG OF LAUNDRY! How about this for my first review ever? CLEANLY is a trendy app, which misleadingly leads you to believe they have funding and a following. I, for one, am a sucker for aesthetics. So I get it. I just tried Cleanly two days ago for the first time. I live out of only two suitcases so I was super concerned giving my clothes way. The kindest delivery person assured me they have a process in place for that. Yesterday, not only did I receive someone else's laundry, I didn't receive a single piece of my own. MY ENTIRE BAG OF LAUNDRY (which is about 90% of my entire wardrobe including ALL of my bedding) is GONE and because the ticket still says my name, I have some poor person's laundry bag instead, and there's nothing they can do. This is a mortifying experience. They do not have 24 customer service, it's all in email, and they refuse to call. Do yourself a favor and walk to the laundromat yourself. This is not now nor will ever be worth it. I have lost over $5,000 of clothing and it will likely be lost forever. They deserve to be shut down as a business and I will also follow up with a report to the Better Business Bureau. DO NOT USE THIS TRENDY SHITTY COMPANY."
0.0,0.2269,"Worst service ever!  They lost two bags of my laundry. Customer service is useless. When you call customer service no one is there to answer and they never call back. If you send an email It takes 24 hours for them to email you back. I would give 0 stars if I could. Please do not use this service. Some business are not made for apps and online services, this is one of them. Terrible!"
1.0,0.213,"Awful customer service and incredibly hard to get a hold of when you have an issue. For the first 2-3 months I had no issues and would have rated them a 4-5, but in one week they have cancelled my delivery, lost my delivery, and now delayed my delivery (when I needed the clothing since I was traveling). Then I call and customer service and there is no one around to take my call - they then hang up on you. No way to leave a call back number. As I type this I'm still trying to get my clothing back."
2.0,0.2321,"They've screwed up my laundry every time but once. They're always late with pick-ups and drop-offs, and they often cancel long after they're supposed to have arrived. Once, they texted old me to say they were cancelling because I hadn't answered the door. I got this text while sitting in front of the door, waiting for them to arrive. At this very moment, I haven't had clean clothes in a week due to their constant missing pickups (& rescheduling without asking you what time works). I was supposed to finally get them this morning, but a few minutes ago I got a surprise text telling me that I'd need to be home at 9pm to receive the order. Which is really great for me, because it means that i have to cancel plans with my friends, or else continue another day without clean clothes.Here's to hoping all my clothes are in the bag when it returns!"
6.0,0.1818,"The worst. Delivery was supposed come by 7, but instead came at 8:30 and they had lost all of our hang dry clothes. The refund policy is atrocious, about 10 dollars an item, which doesn't come close to covering most things.Save yourself the anxiety and money and never use Cleanly."
2.0,0.1878,"I just left a review on Google but want to do one anywhere I can due to how awful this service is. They were fine in the beginning but have since ruined clothes, forgotten items, and cancelled deliveries without an explanation. I have worked in customer service, and theirs is a joke. I called twice, and both times waited for 20 minutes before the phone cut me off, emailed 3 times and never got a response, and only was answered when I sent a text. They are also CHEAP on their refunds and never seem sorry when they screw up your order. Most recently, they forgot to deliver 7 hang dry items (over $500 value of clothes) and they couldn't even respond to me. The whole point of having someone deliver your laundry is to be more convenient, but they are always late and the peace of mind that all your clothes will return is not worth the cost. I would save your time and money and use another service or go to a Laundromat. I cannot say enough bad things about this service, and I would give them 0 stars if I could. I will never use again!"
4.0,0.1851,"Though it is nice to have someone else do you laundry, the business just isn't capable of executing well. First, and most importantly, they lost my husbands dry cleaning. It was expensive work clothes. I just don't really know how they lose laundry? BUT, they did provide a reasonable reimbursement offer that I was satisfied with. Secondly, they never have dates/times available that are reasonable and the delivery dates get changed on you last minute or the pickup/delivery is late. Just solidly annoyed by this company as a whole. I wouldn't say I would never use them again but I won't send them anything important or that I wouldn't be willing to part with."
0.0,0.2322,"This is absolutely the worst laundry service provider. I'm a fool for using them more than once - naively thinking their first blunder was an innocent mistake, an outlier. I was wrong. They treated me horribly but I kept going back because there was no laundromat conveniently located to my apartment. I kept hoping, praying: maybe this time will be different. Maybe, just maybe my laundry will be done with care and delivered to me on time. I repeat: I was wrong. I learned the hard way. They will lose your laundry, ruin your clothes, ignore your detergent directions, deliver late, miscommunicate, treat you with disrespect, lie to you, ignore you, and then will also DELETE your negative comments on their Instagram. Pathetic, really. Despicable service. Despicable! #nevercleanly"
6.0,0.2062,"DO NOT USE - they lost my laundry! I never write Yelp reviews but felt compelled to write this one to help others avoid the horrible experience I have had with Cleanly.I used Cleanly 3-4 times, and then on my last use they LOST both my hang dry items which cost me ~$230. They only reimbursed me $50 for the lost clothes. Clearly this happens frequently so they cannot afford to reimburse people for what is actually lost. Terrible customer service, wish I'd read all the other reviews on lost clothes before I'd used the service. Back to the neighborhood laundromat for me."
6.0,0.2202,"Cleanly was great for the first year or so. Then, the day before Thanksgiving, they lost *every* *pair* of underwear I own (minus the pair I was wearing). They took quite a while to search for the missing lingerie bags, ultimately didn't find them, and reimbursed me a fraction of the cost of replacing my underwear collection. They say that the ""industry standard"" is to reimburse by the weight of the lost items. They weren't amenable to my argument that losing *every* *pair* of underwear someone owns is a qualitatively different mistake from losing a single garment--if in no other way than it puts an immediate financial burden on the customer to replace the underwear. They were perfectly pleasant to me on the phone, but they didn't--and, I suspect, won't--address the conditions that made this mistake possible in the first place. They are not bringing their operation to scale slowly and responsibly. They're outsourcing to too many different facilities, not managing their relationships with those facilities, and not creating the channels of communication necessary to hold them accountable for delivering the level of service customers expect. Which, of course, includes not losing *every* *pair* of underwear a customer owns. (It also includes following customers' directions re: scented detergent, hang drying, etc.).I take my laundry down the street now, which takes a few extra minutes every couple of weeks, but it's nice to look the person who's going to wash my clothes in the eye."
1.0,0.1772,"I would stay away from this service.   Notice that the number for customer service online is (999)999 9999, which directs you to 911.The promised delivery of one day was actually 5 days later. .  When I emailed to ask where my laundry was, the reply was rude!"
2.0,0.1869,"They didn't show up twice! At the first time they updated that there is an issue half an hour before the pickup time, at the second time, I got an email the day after! Outrages."
4.0,0.2084,"Horrible service! They collected my laundry and then unilaterally pushed back the delivery of my clean laundry by THREE more days! What's worse is that they just told me a few hours before the previously scheduled delivery and they offered me a $5 refund!!!$5 for three days without my stuff, REALLY?"
3.0,0.2427,"Do not trust this app with your laundry.I used the service because I was in a laundry EMERGENCY and needed the majority of my clothes cleaned.  When my scheduled drop-off arrived, I opened it to find that it was someone elses clothing.  Distressed, I reached out to cleanly only to have them tell me that ""the person whose laundry I had probably has mine too.""  After a couple of days, they sent me an e-mail stating that they found my laundry with a picture of a THIRD random persons laundry.  I'm wondering how many peoples laundry this company loses in a week.  Absolutely ridiculous.They sent me two more pictures of lost bags of laundry and one of them was mine.  I finally received it after almost two weeks since they originally picked it up.  Will NEVER use this service again and highly suggest you don't unless you're willing to risk never seeing it again and are okay with going two weeks without clothes.  One of the worst service experiences I've ever had."
2.0,0.1903,"Used to be really good - used them for two years and then the last six months service has gone down the drain. Pickups and drop offs are late or rescheduled last minute. Had dry cleaning delivery scheduled and they cancelled the day before. It was an outfit for an event so that ruined my whole day. They lost items and only reimburse you pennies. Gave me the wrong laundry back and are ""looking into"" where mine is. Must have changed their system and it's just not working. Don't recommend. flycleaners is also a bunch of criminals don't use them either."
6.0,0.2514,"Cleanly lost all my laundry on my first order with them.  Their response indicated this is not at all rare for them, and yet they seemed completely incapable of responding appropriately.  So, be warned - if they lose your whole wardrobe, they will not compensate you until they've lost the clothes for more than 3 weeks.  Even then, if they do compensate you, they'll calculate the cost of replacing your clothing not by the value of the clothes, but by calculating 10x the cost of washing each item - basically, this means if you have anything worth more than about $20, you're not likely to be able to replace it. I was excited to use Cleanly, but will forever warn everyone who will listen against it."
6.0,0.2201,"I am writing this review to warn anyone considering using this service - do not!!! They will lose your clothes!!!! If I could give negative stars I would.  They did not deliver any of my wash and fold items or my dry cleaning - just my hang dry items were delivered late - no one is responding to my calls, texts or emails. They have charged me $100 dollars for items never delivered and they have lost very expensive items. DO NOT USE THEM Update: Getting a refund is an absolute nightmare - they never answer their phones.  Please do not use them if you are looking for convenience and honest service!!!!"
6.0,0.2747,"Cleanly lost my entire bag of hang dry clothes ($350 worth of bras). Now I'm left having to replace these at my cost. Cleanly takes absolutely minimal responsibility for items they lose. They offer 10x the cost to launder the item. In this case, $350 of lost items equals about $7. Using Cleanly was one of the worst decisions I've made."
3.0,0.1881,NEVER USE THESE GUYS! I received an alert and a picture of the man who supposedly delivered my clothes an hour prior to the set time! No clothes and no delivery! My building has security cameras and my husband wants to take legal action. Please don't use! I'll be posting to multiple sites to help others!
1.0,0.229,"I was using cleanly reserve. This service schedules pick up times for you. When they arrived I gave them my laundry and a dry cleaning item in a bag with all of my information on it that they gave me for dry cleaning. They never identified it in my order and told me that it was because I never set up the pickup that way, but I didn't set the pickup at all because the app does it automatically which is another thing I hate. So they told me that now my laundry would all be delayed until Thursday and I needed to create a new order for the dry cleaning through the app. I told them okay I did please make sure no one shows up as you already have the item. Sure enough at 7am Tuesday someone shows up and I wasn't available so I got marked as a no show, which they did remove from my record but it was a complete waste of that guys time. Then they told me this would delay my entire order until Thursday. I said but I really need my clothes (the order was sent out Monday). They told me they would fix this but never did so I figured Thursday everything would show up. It did not, my dry cleaning still wasn't there. Then I get a message about a load of laundry they found that they can't identify and ask me to look through all of mine. I honestly don't remember everything in my laundry each week so I asked for a photo of the items to identify and never heard back. Friday I get a message about my delivery and I just tell them to leave it with the doorman as it's the evening when I have one. I got home late and was unable to check for the item. Now it's Saturday morning and at 7am (my phone is not on while I'm asleep) I get a call and text that my doorman isn't there (which is true because they aren't there in the morning) I never got a text from cleanly letting me know they were coming. Luckily I actually got my dry cleaning but overall I'm very unhappy with the service and have cancelled for the future."
0.0,0.1717,I recently used Cleanly thinking it would be an easy and efficient process; however that was not the case. There customer service is by far one of the worst I've witnessed and I will not be trying them out again. My first and last time!
6.0,0.1827,"A guy just handed us things that were NOT ours and practically ran out of our building while we were trying to catch him. That's unacceptable. Read the terms and conditions. In it, they state that they'll pay you only up to three times the cost of cleaning your items if they lose your clothes. So say you give them all of your work clothes and it costs $30 to clean them. Could you replace all of your work clothes for $300? No. No you could not. Don't use this service."
1.0,0.2954,"This is a great idea with terrible performance.  Our orders were picked up or delivered on time only ONCE.  They only communicate by text and you can't ever get through to a real person.  They send bogus texts like the driver had an ""emergency"" and that the delivery can't be rescheduled for that same day however, once I took to twitter and made the response public I got an email 15 minutes later saying my order would be at my door that night.  We get our groceries delivered and never ever have any problems with them arriving on time, however Cleanly can't seem to make that happen.  Today they said there was a ""marathon in the area"" and traffic was at a standstill.  However, our groceries made it in the same delivery window and also we looked at Waze and traffic was fine.  Customer service is terrible and automated.  We've given them several chances to fix it (6 orders) and they haven't.  Won't be using again.UPDATE: They gave us someone else's laundry with ours!  And haven't responded to any of our messages letting them know we have it!  I feel terribly for the customer with missing clothes...ANOTHER UPDATE: We are missing some of our own laundry!  This has been a total nightmare.  They gave us a phone number to call for customer service and no one is picking up or calling back and no one is responding via email or text."
1.0,0.2162,"They seem to have lost my clothes! It's impossible to get in touch with an actual human... no one picks up the phone on the help line... you're on hold for like 25 minutes and then the call drops. This has happened several times. Also, they don't return emails. I would strongly recommend not using them"
3.0,0.1892,"Cleanly lost my hang dry clothes last fall. At that point they were dead to me. I decided to give them a second chance last month after my local laundromat also lost my clothes. After 2 whole orders they have royally f*cked up again. I am currently sitting on hold trying to speak to a customer service representative because I was just charged a ""no show"" fee after I was sent a text that they were on their way to deliver my clothes. It is now 10 minutes past my delivery window, no one has delivered my clothes and they have charged me a ""no show"" fee thus accusing me of missing my window. I will never ever use Cleanly again. Try FlyCleaners- they have never lost my clothes and are typically pretty punctual. FlyCleaners is a bit more expensive but well worth the little bit of extra money when I'm not having to hunt down my clothes/Cleanly customer service over and over again."
0.0,0.2177,"Absolutely horrendous service. I have tried multiple other on-demand laundry services and my experience with Cleanly has been by far the worst. They shrunk a priceless wool sweater (that had been purchased from the oldest wool mill in Ireland) despite the fact that I had put it in their dry cleaning pouch and specified that it should only be dry cleaned.I reached out to their customer service to request they attempt to fix the item and only after multiple emails from different reps they finally scheduled a pickup. I waited patiently for 4 days for them to fix the item, but when they delivered it back to me it had been shrunken even more!! The sweater can't even fit a small child, and it was originally a women's medium.To add insult to injury, when I reached back out to their customer service reps they informed me they could only give me a credit of $30 (the sweater was purchased for $220, which I had told them), and that there was nothing more they could do.STAY AWAY!"
0.0,0.2197,"I loved the convenience of this app and had no problems with pick up or delivery. However, the second time I used the app a brand new shirt came back with a stain on the front of it. I thought maybe I had stained the shirt and made the mistake of using Cleanly a third time. Then three two other shirts came back with stains on them and a pair of light gray pants that I bought a month earlier came back with dark spots all over them. Customer service got back to me within a day and offered to re-clean the items for free. We did that, but the clothes came back looking exactly the same. I reached out to customer service again and they offered me either Cleanly credit or cash per their damage policy (up to 10 x the weight of the items). I changed my review to two stars because they did reimburse me and were generally pretty responsive and pleasant. But the reimbursement didn't cover the original cost of the clothes, some of which were pretty new. And I wouldn't take the risk of using them again, unfortunately. But it was something at least."
3.0,0.1882,"I have always taken pride in washing my own clothes. As my responsibilities in life increase and my time has shorten I was left with no choice to have my laundry do by someone, ""professionally"". One of the many companies that came up in my search was cleanly. I decided to take a chance with Cleanly. The service was mediocre but it did the job. As time went on, I began missing socks, underwear, shirts, etc.; to even getting other peoples clothing. As time went on, I went from losing or gaining clothing articles to losing an entire bag of cloths. The valet-delivery people are just as unprofessional and rude as the people are at the call center, when I made my claim. No one should subject to missing clothes and their unprofessional tone and language. To say the least, I will not be a customer after they lost an entire bag. I can't see this company lasting long. CUSTOMERS BEWARE"
2.0,0.1851,"Cleanly used to be great, but in the past few months they have shown they are unable to scale. I received my order back this week with some of my items thrown into a bag unfolded and unwashed. There was also a men's shirt in my laundry that is not mine. Although it is convenient, this service is no longer worth the money. Bye!"
2.0,0.3822,"I used to love cleanly. They've done a great job washing my clothes and have never lost anything. However the delivery service has gone downhill over the past few months. During my laundry pickup window, at the last minute while I was already home waiting, I got a notification saying that due to a ""driver emergency"" they wouldn't be able to complete my pickup and automatically rescheduled my pickup for two DAYS later. I gave them the benefit of the doubt. Then when I used it again a month later, the exact same thing happened due to a ""driver emergency,"" except this time right before I was leaving for a ten day trip. I was able to get it rescheduled for that night, changed my plans to be home for it, and then they were still 30 mins late after the window. I used to use cleanly because it was so easy, but I won't anymore."
0.0,0.21,"Avoid at all costs. You'll be lucky to get your clothing back, and if you do it'll only be after many fights with their customer service team. Oh, and your clothes will still be stained. I'm fully convinced these positive reviews are either old from when the service was good or written by the Cleanly team."
6.0,0.1695,"Lost my Prada dress. Unreliable service. This is about the 3rd chance I've given them after multiple issues (damaged clothing, missing garments, wet laundry return, delayed pick up or delivery). I am now done."
4.0,0.2842,I have very little to say other than the people who work for this company have a great eye for designer clothes as multiple things of mine have been stolen. The company only refunds up to 150 dollars so my public school hoodie that retailed at 370 was compensated for less than half its value. The company is a sham and filled with thieves.
0.0,0.2292,"High quality laundry service (the quality of the wash is very high). However price is very expensive and service is not always reliable (lateness, loading items, etc.). For a service that charges this much they got to perform better!"
0.0,0.1914,"Seems great, and when it works properly, it is. I pay for premium service because I joined primarily to utilize the hang dry option. I hang dry a lot of clothing, making all other Apps or drop off services not as practical for me. However, TWICE now they have totally forgotten or misplaced my entire hang dry order. What's worse than that - you then have to chase customer service for help. I sit forever on hold during the few hours they are actually ""open"" and never get through to a person. Their ""prompt"" email is not so prompt, and it takes days to get back the items you should have had returned to you in the first place. I think I have to end my service with them after this most recent order. Truly terrible business practices. Avoid."
6.0,0.2016,"The first 2 times I used Cleanly, it was great - very convenient.However, the last time was a horrible experience and I will never be using the service again. I had a wash & fold order scheduled to be delivered on Wednesday, August 9 in the evening. It was dropped off on time, but when I went through it, they had not included ALL of my undergarments (bras, underwear, socks). Unfortunately, this is not like they misplaced a dress and I could just wear a different one. To make matters worse, I was on an 8am flight the next day and would be out of town for the next week. Once I emailed/called/stalked customer service, they were able to locate all of my items the next day, but because I was out of town, I had to purchase some new undergarments to last me the next week, which they refused to reimburse me for. Instead, they told me that they 'can wash my missing garments and deliver them for free'. It's not free if I've already paid for them and you're now just delivering them 7 days late. Finally, after I asked them, they reimburse me for the wash and fold that I paid for. I then schedule them to be delivered the next week on Thursday evening when I'm back in town.On the day that my lost items are supposed to be returned, they email me an hour and a half before delivery that 'due to needing more cleaning' my items will now be delivered the next day. More time? They've had them for over a week. I call customer service AGAIN to tell them that I this is unacceptable and I need my items delivered that night as originally scheduled. She tells me that my items can 'probably' be delivered tonight, but they won't be clean. When they finally get delivered at 11pm, they smell like mold. I'm pretty sure they washed them the week prior and then just left them sitting for days just damp, which doesn't give me confidence in their service. Throughout this entire process, they barley apologized and never offered any sort of make-good on their behalf. Such a disappointing and terrible customer experience. Use at your own risk."
5.0,0.2412,"A great concept that seems to have hit a few operational wrinkles (ha!). I do not recommend using Cleanly. Like FlyCleaners, another service I initially loved, they started out strong. Expensive--but sweet app, tight delivery, premium quality bags, and hang dry service.  My last order, unfortunately, was a total misfire: - It came in 25 minutes after the delivery window, with no notification that he'd be late. Not the end of the world, but an inconvenient start to the day. - They included some nice lingerie that weren't mine, so I had to wait another 45 minutes for the guy to come back. - And clear signs of bleach damage to two (very nice) articles of clothing. I checked on here to see if this was an isolated incident and, nope, plenty of reviewers (especially more recent ones) have run into similar issues. These aren't starting-out kinks, these are quality control issues. This smells awfully like yet another startup tossing out customer experience in favor of scale. That sucks. The beautiful app, the cute ""valet"" concept, the subscription package... those are all nice... but without consistent delivery on the experience, it's all so much fluff. I'm just going to use my neighborhood place from now on."
3.0,0.3376,"Do not even try. You choose a laundry service so you leave your laundry headache to them. But not with this one. They give you a headache!1. Every time they charged me for double the weight of clothes I had given them. If you actually weigh 10 pounds, they will charge you for 20. Simple math.2. They forget, skip the laundry bags and then you have to call them and stay on the line for 20 mins. 3. Once my clothes arrived wet.That said, they always arrive on time. But that's not worth the headache you get after handing them your clothes."
0.0,0.2306,"I would say this used to be the leading pickup and delivery laundry service in NYC, but over the last year or so their customer service and quality have fallen off as their prices have increased.  The final straw for me was them refusing to take responsibility for burning a shirt while pressing it."
1.0,0.4267,"BEWARE! DON'T EVER USE THIS SERVICE!..On my recent holiday to New York I used the service twice. The first time they lost my hoodie lace from my Dior top. They mentioned they needed 1 full week to search for it which I thought was pretty ridiculous. The second time I was guaranteed pick up from my hotel on a Fri evening and a return the following morning. Then I received a call late Fri evening after the pick up with some pointless queries to confirm my order which I thought was a waste of time as this was all confirmed online with my order which is pretty dummy proof. It was then confirmed that some of my laundry would  make it back Sat morning and the balance on Sat evening. Then on Sat evening I received another call only to be informed the balance  of laundry  would arrive Sun morning. And an email on Sunday afternoon stating it would not be finished till a few days later. Absolutely ridiculous especially given I made it clear right from the start my flight back overseas was Sunday evening and I would only put the order through if they could guarantee a return before my departure!..  Since I have returned back to my home country  I have tried to get in touch and emailed Cleanly several times trying to resolve my two issues above but received  no response whatsoever!.. This is contrary to the swift response I received from them when enquiring about a potential order. My observations of Cleanly:- I get a strong impression that they do not even do the laundry directly and are an outsource business who outsource to numerous providers whom they seem to have no control over leading to my issues above-  unprofessional - do not ever answer their hotline and it always goes to an answering machine. They  only return calls if it is at their convenience and suits them. -I question if they  have a professional office as it is probably run by one person from a home garage, with an outsourced call centre and a network of outsourced local Laundromats .Following my recent issues with Cleanly I am yet to receive any response from them after numerous attempts. My next course of action is reporting them to the local Police and Consumer Affairs. Businesses like these need to be SHUT DOWN!...I wish I had just went to the local laundry service down the road who I could see, feel and touch. I hope no one ever has to go through my experience."
6.0,0.2643,"These arseholes completely ruined my brand new Sandro dress! The dress was returned slightly shrunken, and its original fit was lost. When I first reported the problem to them, they said they would try to restore the dress. Before this point, the dress was wearable. They took the dress and then they further shrunk the dress! This was completely their fault. Initially, they said they were going to compensate for the damaged item. Then a few days later, they said there is nothing they can do other than giving me $50 credit. Seriously? Do they really think I will take that petty amount of credit and keep being a happy customer? Trust their service after they murdered my brand new dress? Not a chance. I cannot let these scumbags keep ruining others life.Please, for your mental health, avoid using this service at all cost."
6.0,0.1542,They offered me $18 as compensation for the experience. Who among us would be paid $18 to release an infestation in your one studio apartment? Maybe this is the cleaning service for you.
5.0,0.2124,"This is my first experience using a laundry service.The app is well done, and the service so far has been timely and good.I have not had any issues with the state of my clothing once returned.The only caveats / criticisms I have are that the turnaround window is 24 hours and the 1 hour pickup / delivery window is a little inconvenient. I'm sure it works way better when you have a doorman.Edit:I've since had a few bad experiences with them.They've lost various items of my clothing, I've found other people's clothing in my laundry, the laundry ""freshener"" smell that they use is soaked in my cloths and makes me want to vomit, I've had my clothes returned unwearable, and I've left them a 1 star review and I haven't heard back from them at all."
0.0,0.1779,do not use this service. they hold your laundry hostage and cancel deliveries.impossible to get in touch with.horrible customer service!!! such a scam.
2.0,0.1851,"Sure the service is good, and they show up on time, but this comes at a premimium.Expect to pay more than double what the local shops pay.I tried these guys because my local doesn't deliver.My neighborhood dry cleaner would typically charge about $50, and have it done same day.For the same order Cleanly charged $121.00, turning it over in 48 hours.Its fine if you have money to burn, or are in a tight spot, but otherwise I would treat these parasites like Uber."
0.0,0.175,"Fuck this stupid Cleanly. I gave them 5 items, and they gave me back 4 items. My favorite pant, which is about 450$, is lost now. Nobody picks up the phone. The worse thing is that the guy that picked up my order pretended that he does not speak english. DO NOT USE CLEANLY! THE WORST EVER!! TERRIBLE SERVICE! NO CUSTOMER SUPPORT AT ALL!!! WHERE IS THE CONSCIENCE!!!!!!!!!!!!!!! 生孩子没屁眼的傻逼"
0.0,0.2094,"I really cleanly for the convenience... but the quality is a hit or miss. Sometimes my clothes come back with stains... or other people's laundry mixed in with mine. Pretty gross. Their prices are also too high for towels and linens, in my opinion"
0.0,0.2704,"PLEASE AVOID USING THIS SERVICE! They lost my cashmere sweater and my pants that were on the pricier side (both of high value which makes me a bit suspicious). I emailed customer service 8-9 times (6 of the times following up for a response). I really think the customer service team consists of maybe 2 people or they're just not doing their jobs. I called and after 10 min, someone finally picked up. She said she once had a customer who lost an item and they found it a month and a half later so I might have to wait for it to be found. I was livid. How can a cleaning served be so bad at simply cleaning the pieces as instructed. They told me the reason my sweater is lost is because the material was cashmere, which is absolutely ridiculous. The price of the sweater was about $300 and they only reimbursed me 1/4 of it. I'm still waiting to hear back about my pants. If I could give Cleanly negative stars, I would. PLEASE avoid. It's for your benefit._UPDATE: they also lost my pants and tee - told me they can't reimburse me and asked me to make sure it's not at home. THESE GUYS ARE TERRIBLE."
0.0,0.1812,"I used to be a big fan of Cleanly. After trying a couple other laundry pick up/delivery services, I found Cleanly's service to be really good. That was until the last month or so during which they  stained several of my items, returned smelly clothes and then lost several hundred dollars worth of clothing. All this when I had paid extra for their ""Reserve"" membership. I suspect their quality has dropped due to expansion. When the reimbursement they offered was only a fraction of what the clothes they lost were worth, I asked them to cancel the annual Reserve membership. They told me that I was too far into the year to receive any sort of refund. I've only been a member since July...Reading another poster's review below, it also appears they offer higher reimbursements once folks post negative reviews online. They wrote to me, ""our goal is to make our reimbursement policy as fair as possible."" This hardly strikes me as fair."
0.0,0.1877,"I really really wanted this service to work. On my first order, the valet arrived promptly and took my bag of clothes. The next day about 45 minutes before my scheduled drop-off, I received a notification that my clothes would be delayed 24 hours. Here I begin to panic that they've lost my clothes. Nevertheless, the next day the clothes were delivered, perfectly fine, smelled wonderful and neatly folded...then I put in my second order. This time the clothes returned not smelling of anything and they literally had melted all of my panties. Panties that have been through the wash before, melted! Pieces of the material were stuck to others, rips, holes they basically disintegrated. I will now be replacing hundreds of dollars in unmentionables. Stay away!!!!!!!!!"
5.0,0.2668,"Whilst the app is brilliant, the service reliable, they ruined 50% of my clothes.  I've had to throw away blouses, sweaters, pjs and underwear (all of which were washing machine safe).I had cold wash and cool tumble dry selected on my options which they clearly disregarded.  They use very poor quality machines and detergent.Proceed with care....I will never use them again."
