Dominant_Topic,Topic_Perc_Contrib,Text
8.0,0.1699,"Cleanly is the best door to door laundry service hands down. I have tried ALL of the other competitors (FlyCleaners, Clothespin, etc, etc), and never get the real smell-good clean from my laundry that Cleanly consistently provides. They have never messed up one thing of mine, ever. I use them every week - for the past several months... = lots of laundry.The pickup and delivery folks are also always so nice! Very happy with the service and have used many others that just do not compare, especially on the level on CLEAN that cleanly provides. That's what you really want anyways, right??"
3.0,0.199,"I have been using this service for almost 1 year now.  I was previously using a service in BK that got so bad that they weren't showing up for scheduled appointments and then telling me there was no way I could make that pick up when they are down drivers?! Any, not the case with Cleanly. They are on time with both pick-ups and deliveries.  I love they way they package the closing separating socks and underwear.  I have yet to have anything returned damaged or any missing items.  The customer service delivery operators are courteous. More than I was paying for my last service but you get what you pay for- great service!"
3.0,0.1985,"I really like Cleanly. It fits my lifestyle, as they pickup and deliver laundry at more flexible times of the day than the regular dry cleaner. They have never lost or ruined an item of my clothing, and I've been using them for 3 years. The customer service is extremely accommodating when a delivery is late (which only happened to me once in 3 years). You should definitely use them!"
3.0,0.1694,"I've used Cleanly's services a handful of times, and don't have anything really negative to say at all. It's the first laundry service I've ever used though.. so I don't have a comparison. The pricing I wish was a little cheaper for items that need to hang dry (I wear a lot of work blouses and don't want to pay $1 extra for each item that needs to hang dry, so I use Cleanly for wash & fold only). They've never lost any of my items, that I'm aware of... some towels seem to have bleach spots on them, but I can't be sure if its from my face creams or from their washing."
7.0,0.2012,"As a startup, they have many, many kinks to work out.  Most of the time, though, Cleanly is easy to work with and I have very little issues.  They have damaged a couple items recently and have been stingy with reimbursements.  Also recently, I used to be able to request pickup for same day but now first available only shows 1-3 days out which is frustrating.  I love the hang dry feature."
1.0,0.138,I've used Cleanly for about a year and yes it's a little pricey but I get it back in the time I save sitting in the laundromat. I've had minimal issues and the drivers are always punctual.
2.0,0.1996,"Amazing service. I used to carry my massive laundry bag to a crummy laundromat that washed and folded my clothes for $45 (and they never seemed clean after). Cleanly leaves my clothes perfectly folded (with my delicates individually folded and placed in plastic bags) and everything smells clean and fresh. I even trusted them with my white comforter and duvet last week and it came back perfectly bright and clean. To top it off, I've never spent more than $35 on a Cleanly order (I do laundry at max once a month so my bag is huge). Highly recommend this service. Staff couldn't be nicer and the pick-up/delivery service is a game changer."
6.0,0.1733,"Great service from Cleanly, its really night and day compared to Flycleaners...They always do everything on time, the wash and fold is really great, and the wash a press amazing.A few clothes that flycleaners refused to clean came back spotless! And their customer service is great and responsive.I definitely recommend to anyone."
4.0,0.1838,"I was skeptical to send my laundry out, but I have to say I've been very pleased with Cleanly. I send everything from sheets and towels to delicates. They notify you when they are coming to pick up and drop off. My clothes come back smelling fresh and clean! They even fold my socks, which is cute.Also, they send out emails every once in awhile offering promo codes for dry cleaning and regular wash & fold, which is perfect!"
1.0,0.1628,"I discovered Cleanly when I moved into a building in NYC without laundry in the building and it was a godsent. I've used it religiously for 2 years and had no issues. Consistent, easy, and I've found myself still using it even though I now live in the building with laundry. It's just too convenient and worth the money. Highly recommend"
5.0,0.1556,"If I could give cleanly 20 stars I would.  I own a business and am a single mom to a toddler.   Cleanly has made my life INFINITELY easier.   Its taken laundry off my long long long to do list. Their customer service is outstanding, the clothes come back folded, organized and smelling great.  And its built around my schedule.  Sure a little more expensive but in the long run not for me because the time and stress they have saved me are priceless.  THANK YOU!"
3.0,0.1406,"Overall, great service! They're a little pricey and I've gotten someone else's socks a few times and have lost a shirt or two but very rarely. They're super convenient so I keep using them cause it saves me so much time and effort."
0.0,0.1523,I highly recommend Cleanly. They provide Excellent hassle free service and are well priced and reliable. The staff are very courteous and professional!
8.0,0.1836,I have to admit I was a skeptic especially after reading the app reviews that weren't all that encouraging. Granted many things can go wrong but I had a great experience with cleanly that surpassed my expectations. Loved the convenience and the results - its changed the way I view laundry and I'm looking forward to my next order!
3.0,0.1459,"Compared to other on demand laundry services I have used, Cleanly is #1.  Their team has always been professional and timely when performing their services.  Recently, they added a same day service which has been a great service to add."
6.0,0.1504,"Great experience using the app for both my laundered clothes and laundry.  I am also a Reserve member, and the service has been effective with a wide range of times to pick up and delivery my clothes.  The clothes always come clean, and their staff have been fast to respond with customer service.  I consistently rely on Cleanly and their service has made my life in Brooklyn easier to manage."
3.0,0.1686,"I am always hesitant to try wash & fold because of my disastrous experience with Marta's Cleaners in Williamsburg, and also the past couple of times I've used pick-up service. However, Cleanly was great. They were timely, delivered my laundry within 24 hours, and NOTHING was missing. I counted each and every item and they were all there, with my socks matched and everything folded perfectly. Only con is that there's a $20 minimum, which with a couple of weeks worth of laundry I could never meet so I'm overpaying every time."
3.0,0.1566,Very convenient and reliable. Always on time. Definitely great value. Sometimes I'll come across a random sock or underwear in my order which is the only negative I've come across. I've never lost anything that I know of though.
0.0,0.1583,I've had a really good experience with Cleanly so far. Things come and go on time and I love that they are using tide and not using fabric softener. The app makes it easy to place a pick up order and coordinate drop offs. I really appreciate the hang dry options for clothes that are more delicate. Glad this service is available in my neighborhood.
8.0,0.1464,Cleanly is reliable and simple to use. The prices are decent and the delivery people are friendly. I'm so pleased with this app. It makes life simpler.
3.0,0.145,"Reliable and convenient service. A bit on the pricey side, but it's worth it to avoid the laundromat!"
8.0,0.1283,I've been using Cleanly for the past few months for all of my dry cleaning and I love how convenient it is to schedule pick ups/deliveries. I am also very satisfied with the quality of the cleaning results and have just started using their wash & fold service. This service is definitely worth the cost.
3.0,0.1804,"Been using cleanly for about 6 months. They haven't lost anything (which is a plus for NYC laundry service) and they've never been late. No concerns with any of the actual laundry, though I admit I have not tried to wash anything complicated with specific instructions. The overnight service is a plus with cleanly reserve. The shirt pricing at $2.85 is a bit steep for me, but they do a good job with them. Overall I'd recommend for ease of use."
6.0,0.1605,Great service and really nice staff. Laundry is done in a timely manner and the options are so easy to choose from. Really great customer service and product
1.0,0.1323,"I was almost put off by some of the comments but went for it as I needed laundry done, and had a great experience - they showed up within the windows, my stuff came back to me well washed and neatly folded. Would definitely recommend and use again!"
1.0,0.1924,"I tried Cleanly during a super busy week at work, I could not find the time to get to the laundromat and the laundry just kept piling up. It was easy and convenient, I also ended up getting stuck late at work the day it was supposed to be delivered and I liked that I was able to go into the app and reschedule my delivery at no charge for the following morning. Pick up and drop off times were both within the first 20 minutes of the estimated 1 hour timeframe and the valet guys were very friendly! I received my laundry back clean and perfectly folded. I'll definitely use this service again!"
3.0,0.2601,"I really enjoy using this service. Even though they lost a couple of my towels, the customer service reps were EXTREMELY accommodating. They followed up every couple of days to provide a status and then reimbursed me with credit when they weren't able to find them (with options to be reimbursed in cash). Luckily, these were just towels, but, I was very appreciative with the way they handled it. Since then, the service has been impeccable-- valet is on time; and I can tell by the way they return my clothes that they take the time to properly care for each of my items."
5.0,0.1422,"This service is very effortless - they come to pick up and drop off at your place. Prices are competitive with others in the city. The only recommendation I would ask for is to bring back their personalized bag ... I received it on the first cleaning and when I sent it back, it disappeared."
3.0,0.1561,"Great service.  They have the fastest turn around time compared to similar laundry services I have tried. Pickups and Deliveries are always on time. Customer service is great, I had a small issue with separating my clothes once and they handled the problem quickly. They don't charge extra to separate clothes or to bleach whites which is nice."
8.0,0.1299,"I've used a number of different laundry services in San Francisco and New York, these guys are the best I've used in any city"
0.0,0.1717,"I absolutely love Cleanly! Super easy and efficient to use, good pricing, and I've really enjoyed my experience with the staff overall as well. I highly recommend this app for all you lazy laundry-doers out there :)"
7.0,0.1579,"I've used Cleanly 4 times now and quickly upgraded to the premium service. The pickup has always been prompt. Last time I selected a window of 8am-9am and at 8:01am my buzzer rang. Delivery has likewise been quick and easy, and they'll bring it up to my 4th floor walkup. I've never had an issue with missing clothing or anything lost, and the app is incredibly easy to use."
4.0,0.1667,Love this laundry service! The app is simple to use and I appreciate the text updates to remind me when my laundry will be picked up and dropped off. My laundry always smells good when I get it back and I feel like my clothing is in good hands. My roommates and I don't have a washer/dryer in our apartment and we all use Cleanly. Highly recommend!
7.0,0.2007,I think they have worked out the kinks and now the service is very good. In the beginning I had issues every time I ordered but they were just getting started. Fresher and cleaner than the normal place in the neighborhood and overall good delivery service.
0.0,0.2106,Cleanly has been great. I started using them a few months ago. I had an issue with the pick up of my first order and their customer service was quick to answer and helped resolved my issue. Ive used them about 5 times since and love it. It's super easy with a pick up and drop of only a couple hours i can schedule it whenever is convenient for me. All laundry is clean and folded nicely and smells so fresh! Their pick up and delivery people are very professional and friendly. Will continue to use them!
6.0,0.1442,I think cleanly is great! Always on time and cleaning is in great shape!  Highly recommend.
4.0,0.2168,"This service is such a lifesaver. Door to door service with extra care in each load. My line of work/study has a lot of variation in schedule and workload, so it's nice to be able to depend on Cleanly when I have too much going on to think about laundry. The customizable options for laundry are nice, though I really don't care how my laundry is done. Price can seem a little expensive, but it's worth every penny. It saves hours of time that could instead be spent hanging out with friends, doing work, etc. Also nice that they offer dry cleaning so it's a one stop shop for all of your laundry. The valet's are always friendly and prompt, and keep me updated on the status of my order. The one downside to this service is that after using it, you'll be too lazy to do your own laundry again."
6.0,0.1376,Great service and super convenient.. very response to any feedback and issues! While you may pay a minor premium for the service it is well worth it.. clothes come back clean and nicely folded.
2.0,0.2195,"I highly recommend Cleanly to anyone who doesn't have a washing machine in unit or in their building. I've used it 4 times now and it has worked out great. They have three options: wash and fold, wash and hang dry, and dry clean. I have only used the wash and fold and it was very well done. I love receiving my clothes back smelling great and nicely folded. They also have a rush option (which I haven't used) but it is helpful if you need your clothes back sooner. All in all I am a fan."
5.0,0.1575,I LOVE Cleanly. I had seen an ad for it and was a bit skeptical (as my previous building had a laundry room and I did it myself).  The experience has been amazing.  The app is very easy to use and super flexible based on your laundry needs.  They provide you with a bag to use and will send you notifications when they're on their way.  I haven't had any complaints at all about the the laundered clothes either; comes back smelling so fresh and clean. Highly recommend!
5.0,0.1523,Love this service! Delivery and pick up are always towards the beginning of the time window and my clothes come back clean and smelling great.
3.0,0.1559,"I've never been more impressed with customer service. They more than resolved an issue I had.,. Quickly, graciously and thoroughly. A+"
3.0,0.1524,"I've been using Cleanly for a couple years (after a local laundromat lost my clothes and refused to reimburse me). They're incredibly reliable and efficient. They cost a bit more than other laundry options, but you never have to worry about your laundry not getting picked up or dropped off."
5.0,0.1719,"We live directly above a cleaner that we have used for years, but after our first time using Cleanly we have continued to use them! Our laundry comes back clean, folded and smelling fresh but most important the people who pick up and drop off are always so kind! I don't trust just anyone with my baby's clothes (or my husband who is very particular) but after months of using them, I haven't had a single complaint."
7.0,0.1538,I never have to worry about breaking into hives because they offer unscented detergent! They are always timely and the valets are the kindest and most polite people. The customer experience is really fantastic. I can't recommend it enough.
3.0,0.1541,"Friendly and punctual couriers. Extremely convenient service. Have always gotten back clothing in the same condition, never any issues with damaged or missing items."
5.0,0.165,"Love Cleanly! It's as convenient as it gets. They are so on time, and don't give you crazy long windows to wait home like some others. Clothes come back super clean and nicely folded. The app is amazing to use, too."
0.0,0.165,I love Cleanly!  Service is great and my clothes always come back super fresh.  The bags they provide are also super awesome!  Pricing is reasonable and Cleanly often offers promo codes.
0.0,0.1659,"Perfect service for a busy family, nice app which is very easy to use with convenient pick up and delivery times. With the reserve membership its equal costs to the local laundromat with so much added service"
0.0,0.1465,"My experience with Cleanly has been pretty great. Friendly people pick up and drop off. My favorite thing is that my socks are paired and underwear comes rolled. The prices might be a little high, but when you factor in the time of the laundromat...I think it evens out."
6.0,0.1393,"Terrific service. Very good quality cleaning. Courteous and prompt valet delivery and pickup. My one wish is that they'd use common sense if they catch a dry clean item in the wash/fold bag or vice versa. Other than that, bravo. Also, the detergent smells awesome."
3.0,0.1595,"I've used all the major services out there and have had MAJOR problems with others - clothes ruined, things washed instead of dry cleaned, huge holes, lost items for days, etc. BUT - so far so good with Cleanly. A lost sock has been my only complaint. That and their dry cleaning comes back smelling pretty strong, so I just don't use it anymore. The hang dry feature (while expensive) is awesome and I've never had any problems scheduling pick up or delivery."
2.0,0.146,"Cleanly has been a lifesaver.  I was complaining to a friend that my work schedule never fits with laundromat hours and she recommended Cleanly.  I was a little hesitant as I can be a bit particular about my clothes (hang dry, gentle cycle, etc.), but I decided to test the Reserve free trial.I love the app and the service.  It's so convenient to schedule (and even reschedule) pickup and delivery, and the valets are always on time.  I like the option of hang dry, and that I can send in my delicates in a separate lingerie bag.  All of my clothes have come back clean.  I had a couple items come back with some leftover suds dried on them, but Customer Service got back to me right away with a solution/credit."
1.0,0.1481,Great laundry service delivered on time and done to perfection. Was in town for 3 weeks in business and they did my laundry every week. I couldn't have survived without Cleanly.
6.0,0.1467,"This is a great laundry service. Their app is very easy to use and I love the quick turnaround for deliveries. If you spend more than $30, you get free delivery every time (which, between two people in a week, you can definitely meet). The bags they give you to use for their service are also some of the best laundry bags I've come across. Overall, highly recommended service."
0.0,0.1366,Cleanly was recommended to me through other tenants in my building and it has been amazing. They are super reliable and do a great job. I am SO glad I found them!
6.0,0.1519,This is my first time using Cleanly and I was pleasantly surprised. The service was prompt and my clothes were clean. I will definitely use them again and I highly recommend their service.
3.0,0.1871,I originally started using FlyCleaners for my laundry service but their customer service wasn't great and they lost several of my clothing items. After losing my items and taking 2 months to resolve (refund me 50% of value) I decided to give Cleanly a try. Cleanly's customer service is great! Very responsive. They seem much more organized and so far I've loved the way my clean clothes have been returned to me.
1.0,0.1465,"Cleanly has changed my life for the better! The Cleanly app is a fantastic tool to use for ordering laundry services, especially for someone like me who lives in NYC without wash/dryer machines in my building. I do wish they would match socks but otherwise they are amazing."
0.0,0.1523,Love Cleanly. Just a tad bit more expensive than I'd like. The app is easy to use and they even pair my socks together! Very much a fan and would definitely recommend it to friends.
4.0,0.1732,Best laundry service ever!!! Cleanly has been a lifesaver in regards to time and convenience. Great pricing and super fast turnaround with excellent customer service - Highly recommended!!
0.0,0.1898,"SO glad I found this service. It is faster, more reliable and easier to plan for than my regular laundry service down the block. Professional and always on time and the live tracker feature is awesome. I LOVE this service and the app is super easy to use!"
6.0,0.1691,Best service I've gotten in NY. Great quality and awesome customer service. My clothes looked like a machine folded them. They wash pillows and bedsheets too and clean them better than any drop off service. Great place!
3.0,0.1475,It's easy. It's efficient.The only reason I didn't give it 5 stars is that it's a bit pricey.However...I have had zero problems with my service.Great stuff.
4.0,0.1503,"I love using Cleanly! I have been using the service since March and find it easy, fast, convenient, and professional. They are always on time, polite, pleasant, and helpful. Also, the service always follows my instructions so I know my clothes will be perfect every time. I would definitely recommend this service for NYC. It is so easy to s hedule on the app and they send you updates and reminders. Additionally, I would definitely go for the reserve membership. It seems expensive up front but if you calculate it out you will more than make up for it."
0.0,0.1446,Great service - super convenient. They also have a feature in the app tHat you take a picture from stains or anything in your clothes that need special attention. Super cool.
4.0,0.1416,Cleanly is great. They have more promos than other companies and competitive pricing. Pick up and delivery is easy reliable. I've come to depend on cleanly!
7.0,0.1481,"I'm a big fan of the convenience of using Cleanly.com. I can order laundry service through their easy to use app, the prices are only slightly higher than my neighborhood laundry services and I can track my pick-ups and deliveries. I couldn't give them 5 stars though as they have some operational bugs to work out - pickup/delivery has been late on more than one occasion. But overall the service is good and I'll continue to use them."
4.0,0.1571,"Every single thing about this process was seamless and amazing. Laundry that gets picked up at 8pm and dropped off the next morning at 6:30am sounds unreal, but this is the real deal. The app sends you a reminder and a pic and info on your driver as well as an actual locator tool that allows you to see their exact location on a map. They are super professional and friendly, and most importantly, on time( no wondering if they may or may not be on time). I feel like I should be a spokesperson for this company, because I literally have raved to everyone I know about them."
5.0,0.1659,"I have used cleanly's services twice so far and on both occasions I have been very impressed. My clothes were picked up and dropped off on time, came back clean and smelling very fresh, packaged well and had been laundered the way I had requested. So far I have used the wash and fold and hang dry services only. I have already recommended the service to 2 of my friends and will continue doing so."
0.0,0.1698,"I absolutely love Cleanly! So convenient for my busy schedule. Gorgeous app, friendly drivers, and awesome customer service. Definitely would recommend to anyone looking for fast and easy laundry and dry clean services!"
7.0,0.1333,Cleanly has been perfect with every order I've placed. Clothes always get picked up and dropped of on time and they always look fantastic. Their customer service is also top notch. Not a single complaint.
6.0,0.1322,"Really convenient  service and is always on time, a little pricy but you get a really good service where you don't even have to leave the house"
0.0,0.1925,Great fast service where they give you a personalized bag to use for pick up and drop off. Always on time and app is super easy to use. Better then folded as the personalized bag makes it easier to drop off with a doorman or leave for pick up
3.0,0.1343,"This app saved my life! Your clothes are cleaned in 24 hours and dropped right at your doorstep. The only con is that it's a little pricey for the hang and dry items. Other than that, great service. I recommend expanding your service to Queens and Brooklyn. My friends are dying to sign up!"
6.0,0.137,Cleanly is my favorite laundry service in the city! They always are prompt and take good care of my clothes. Highly recommend.
6.0,0.127,"Always ontime and professional, a great service. I use them for all of my laundry needs and I have yet to be disappointed."
2.0,0.1689,"Reliable service. Have used it for a year. No major delays. Haven't lost anything. App is very easy to use. Like all the options - laundered shirts, dry clean, hang dry, etc. Only complaint is sometimes the clothes could come back a little cleaner and a tiny bit shrunken - but they smell great!!!"
7.0,0.1469,Best customer service in the business. Always on time pick up and delivery! Best in town!
1.0,0.1497,"I've been using this service for nearly a year and it's been great, extremely convenient for weeks where I simply don't have time to do laundry. Clothes always come back feeling clean and fresh, and being able to track pickup and delivery with a face and name makes me feel even more comfortable with the service."
3.0,0.1481,"NYC laundry regularly misplace your items, Cleanly counts and itemises everything so you never loose clothes... also they wash underwear delicately so they don't get damaged@"
5.0,0.1481,"I've been using Cleanly for the last few months and I'm extremely satisfied. They are always on time and my clothes are always returned cleaned and pressed as expected. Of course, the biggest plus is not having to lug all of my clothes blocks away to the nearest dry cleaning ... at my door service from now on!"
6.0,0.1699,"Used Cleanly for the first time this week! I bought the Yelp deal. My clothes came back clean and very nicely folded and they didn't lose anything! The guys who picked up and dropped off my laundry were very nice and right on time. I had some trouble applying the Yelp deal to my order so I emailed Cleanly's customer service. They emailed me back in about 20 minutes, were super nice and helped me out. This service is so convenient and great for someone who just does not have time to do their laundry. Highly recommend!"
7.0,0.1667,"I really like that there is a guaranteed delivery date.  It's nice to know exactly when the will come back.  They are also good with specific requests.  Two suggestions to make it a perfect 5 stars - a lower minimum order size and also other services, like alterations!"
6.0,0.1457,Pretty good service. Very reliable I would definitely use it again. Great for winter time when you don't want to leave the apt and drop off the laundry.
2.0,0.1644,"Cleanly in Washington DC laundered a mattress pad that was too bulky for my washing machine.  It was returned the next day, and almost a week later still smells fresh.  I'm getting ready to have Cleanly clean a comforter that I would have to wash in a laundromat's large machine if I did it myself.  The prices are reasonable, and I will use them in the future."
0.0,0.1626,"I've been using Cleanly for a couple months, beginning with the intro offer of $10 off your first 3 orders, and I ended up going premium because of my awesome experience! No hassle and my laundry comes out perfectly. Competitive pricing as well - comparable to my corner laundromat."
8.0,0.1342,"Cleanly is definitely the best on-demand laundry that I've tried.  Compared to FlyCleaners (which I have had awful experiences), Cleanly is professional, generally on-time, and consistent in their service.  I think with these services, quality of service in both with the physical laundry portion as well as the delivery/pick-up logistics are the most important, and I think Cleanly does a fine job with that."
1.0,0.1562,"I truly love this service. I use it every week. Super reliable, efficient, communicative. I typically use the Wash + Fold and dry cleaning services. It makes my life so much easier knowing that my laundry will be done with a 24-hour turnaround."
4.0,0.1453,"Use cleanly often. They always arrive on time. App is super easy to use & they have a lot of available slots. The prices arent cheap, but you are getting a good service. They often have deals on which is great. Have & do recommend this to others!"
0.0,0.2066,"Super convenient, super trustworthy, super thorough! My only reason for a 4 vs a 5 is, as expected, Cleanly's convenience comes with a price tag. Otherwise, love love love!"
2.0,0.1971,"Cleanly is great, and really quick! I love that I can have a wash and fold pick-up and drop off within 24 hours, or sometimes same day. While it costs slightly more, it definitely is worth the time it frees up in my day. The valet members are really pleasant and I've always had a good experience with them. My only complaint is that sometimes I put clothes in a separate bag with instructions to hang dry only and they have put it in the dryer. I've learned my lesson and haven't done that since, but now only use Cleanly for wash and fold."
7.0,0.166,"To be honest - this is one of the best services out there.  I don't like the movement toward a subscription-based premier service, but they also take care of you.  My garments are cleaned and the delivery professionals are top notch and aren't scary looking.  They come on time, great appearance, helpful, etc.  I have moved from my beloved neighborhood laundromat to them - solely because they will pick up and deliver.  Not a single reason to give less than 5 stars."
0.0,0.1394,Great service and great app.  Been using them for a few months now and totally recommend them.  Professional and friendly.
5.0,0.1637,"Cleanly has always been on time and has always taken care of my clothes. I use it specifically for laundered shirts and dry cleaning, and Cleanly never fails to get my clothes looking great!The bag they give you makes it really convenient. I have a door man so I just leave my clothes at the desk in the morning and then they are back the next day when I get home. Exactly what I need."
6.0,0.1498,We've been using Cleanly for about a year and have been really pleased.  The app is easy to use and the valets are courteous and timely. If there is ever an issue their customer service is responsive and helpful. Pleased with the quality of the dry cleaning.
8.0,0.1905,"FlyCleaners is cheaper but they're notorious for poor service and have an 'F' with the BBB so I opted for Cleanly once they came to Park Slope. I don't mess around with clothing; it's expensive, and I do need it back. All of it back. Haven't been disappointed, they do a superb job, better than any laundromat I've used. Everything is properly cleaned, sorted, organized and wrapped in plastic, even matched socks. I appreciate the flexibility and the ability to change drop off and pickup times. I'll update this review if something eventually goes wrong (which seems to be a common theme with these services; it's good up until the point they screw up in the worst way possible) but for now it's a 5/5. I hope it stays that way. One thing I miss is same-day service; i understand this is probably logistical nightmare for the Cleanly people, but for me, and probably a lot of other users, we'd be happy to pay a substantial premium for that service. It's the one thing local laundromats have that Cleanly lacks."
7.0,0.1631,"I started using cleaning the very first week I moved to New York. I haven't quite been able to break the habit. Ordering and scheduling are quick and easy. Their staff both on the customer service side and the pickup/delivery side, are communicative and friendly. I have saved a ton of time since using it and can safely say have not had a single bad experience. My clothes always come back clean and neatly folded. If there is ever an issue, Cleanly customer service has been front and center to meet my requests. I am looking forward to using Cleanly for a long time."
6.0,0.1267,"Never had a problem ever. As far as pick up and delivery laundry services go, that's high praise indeed"
7.0,0.15,"Very worthwhile, saves me a lot of time.  The app is easy to use, and when I had a problem setting my address, the help I received was excellent.  Pickup/drop off is on time, my clothes are always in good condition.  The range of pickup times is good for a busy schedule and I appreciate the rescheduling flexibility the app allows.  Big fan and will continue using Cleanly."
5.0,0.165,Cleanly is extremely convenient and the clothes come back really well washed! I would give them 5 stars for service. The four stars is only due to the price which is a bit high to wash with them all the time. I will definitely use them when I can.
5.0,0.1481,"supper helpful cleaning service Cleanly has been super helpful and great! I live on the UES and work downtown so it's hard to find a cleaner that's still open by the time I get home. I can get pick ups and delivery even at 9pm which is so convenient for my sched! Clothes smell so good. A 30-minute delivery window would be helpful, or maybe same day wash and fold, but overall like it a lot."
3.0,0.1431,"Was nervous about having lost laundry, but hasn't happened yet after several months of steady use. Reserve membership is worth it if you want laundry done at least twice per month. Every pickup/dropoff person we've had has been friendly and helpful."
1.0,0.1337,Cleanly is the best ! I have used other laundry delivery services and they have made me break out in rashes because of the detergent they use. Cleanly only uses Tide. The service can get a little pricey but it's definitely worth it and they are always on time.
2.0,0.1744,"I switched from Flycleaners to Cleanly and have been so happy. Anyone who says that all laundry apps are the same clearly haven't tried Cleanly. You are able to separate your hang dry items in its own bag, ensuring they will be treated properly. Every time my clothes are returned, they are done promptly and with precision. Not once have I received a white sock turned red, or a load missing items. I love Cleanly!"
6.0,0.1731,"I started using Cleanly about a year ago and it is life changing! It is a bit pricier than the place across the street but the quality is so superior that it makes up for it. The flexible hours are also really helpful because I can schedule it around my work schedule . The customer service is really great and responsive and everyone I've encountered from the company has been great! I also have a lot of random, fun/patterned socks and they often come back matched and folded- that little touch is amazing!!"
2.0,0.1412,"Great, but hang dry items are usually wet when delivered so they smell if you leave them with your doorman for over an hour or so"
0.0,0.1818,"I started using Cleanly after a few rounds with FlyCleaners. Cleanly has much more pick up and drop off availability in my experience, and the turn around is much quicker (especially with dry cleaning). All the valets have been friendly and professional. The only thing holding back Cleanly from 5 stars is the price, as I could definately save money if I went to the local shop."
6.0,0.1444,"I've had really great experiences with Cleanly! The only thing that's ever gone wrong is once the driver was delayed and didn't show up until after the window I had booked, but he wasn't more than ten minutes late so it wasn't really that big a deal for me. I love the convenience of the app, and the speediness and customizability of the services!"
8.0,0.1389,"Prompt. And I'm always happy with the service. My clothes are always taken care of, especially my hand wash only items. Love using these guys"
8.0,0.1429,"I'm a guy that isn't very picky about my laundry. So far, I get my clothes quickly, smelling good, clean, with basically 0 effort. Perfect for my lazy, millennial self."
3.0,0.152,I've used Cleanly consistently over the last year and have had only amazing service with them.  Never has anything been lost or damaged.
6.0,0.1278,Customer service was great! Friendly staff! Laundry smells clean! This is way better than fly cleaners!!
2.0,0.2024,"I've been using Cleanly regularly for the last six months. I've never had a problem - the app is easy to use; the valets are always on time; and clothes are laundered/dry-cleaned as per the instructions. I'm a fan of the ""hang dry"" feature and appreciate that they separate lights and colors and give you the option of cold/hot wash. I've had to reach out to their customer service on a few occasions, and they've been extremely polite, prompt and helpful. I pay the annual subscription which gets me free hang dry, free delivery and a discount on every bill. I think it's a great deal! The only downside to Cleanly is that you don't get the option of same-day delivery that you'd get with your neighborhood laundry service."
2.0,0.1281,"The Valets with Cleanly are really helpful, polite and friendly. Will continue to use Cleanly in 2017! Happy New Year"
0.0,0.144,"I love Cleanly. They have really good hours and everyone I have communicated with has always been kind. If you don't have access to to a washing machine, Cleanly's app makes it so easy for you to schedule at your convenience. Prices are good and they run deals often! But what you save in time is priceless."
3.0,0.154,"Great service, but agree with other reviews that it is a bit expensive. But other than that I've never had a problem"
2.0,0.1719,Cleanly has been amazing so far! I started using the service a few months ago after not being able to find a decently clean wash and fold place in my new neighborhood. I also love cleanly's options of hang dry and the temperature you want your clothes washed and dried on. Overall a great service! Wish it was just a little bit cheaper!
0.0,0.1508,Customer support go above and beyond. The app is easy to use and efficient. Highly recommend.
8.0,0.1561,"After having tried out several other services (from local offerings to FlyCleaners) I am still beyond impressed with Cleanly. The app is simple and easy, the service is prompt, they have the highest quality delivery bag I've found, have never lost my clothes after several (+6) months of use, and my clothes come shrink-wrapped in cellophane each time! Next stop, The 5th Element! Only improvement I could offer is to give customers the option of adding $5 to get a hand scale to know before people come if you meet the minimum pound requirement."
0.0,0.1496,"I have been using Cleanly for about 6 months now and signed up for their VIP reserve program and LOVE it!! I can always schedule a pick up for my clothes at any time that is convenient and have them dropped off as well.  I love that they come right to my door.  I have never had a problem and if I do, I reach out to their customer service team and they are great!  The reserve VIP program is amazing and the benefits are great! highly recommend."
1.0,0.15,"This service has made our lives so much easier. Instead of spending a few hours lugging our laundry around the neighborhood. We've been using them for a few months and have had great luck. The valets are friendly and prompt and you are able to track their location when they are in the time window. We have only had one delivery that wasn't ready at our scheduled time, but Cleanly emailed me ahead of time and rescheduled for the next day. I always appreciate communication."
3.0,0.1488,They take feedback well and are continually improving their service. I would recommend cleanly. The app is continually improving!
5.0,0.1704,"I have only good things to say about Cleanly.  The app is very easy to use and the customer service is excellent.  Their prices are fair, The drivers are very pleasant, but most importantly our clothes are picked up and delivered when expected.  They are folded beautifully and smell fresh and clean.  I'm so happy to have found such a service!"
0.0,0.1619,"cleanly is great! they're always on time, and on the off chance they're not, they keep you updated with every change. my laundry is always very well done and smells great! the app is super easy to use and i can always find a time for pick up and drop off. i would highly recommend cleanly if you don't have laundry in your building!!"
0.0,0.1634,"Cleanly makes laundry painless, so happy I started using their service. The app is easy to use, they've always picked up and dropped off my orders on time, and everything comes back clean and nicely folded. I couldn't be happier!"
0.0,0.1337,Super easy to get started and easy to track progress. I'm even impressed when they have issues arise. They did their best to accommodate me and gave credit for the inconvenience.
7.0,0.158,Excellent service! They are always on time and reliable and my clothes came back neatly folded and smelling good. Will definitely use them again! Only thing is I do wish there was no delivery fee minimum.
